"","crime_date","description","inside_outside","weapon","gender","age","race","ethnicity","location","new_district","neighborhood","latitude","longitude","premise_type","zt","zap"
"150","4/14/2025","Larceny","Outside",NA,"Male","20","Black or African American","Not Hispanic or Latino","200 N EUTAW ST","Central","Downtown",39.291551,-76.621136,"Street","5:20","p.m."
"151","4/14/2025","Larceny","Inside",NA,"Female","31","White","Not Hispanic or Latino","700 S HIGHLAND AVE","Southeast","Canton",39.284254,-76.568943,"Other/residential","9:37","p.m."
"152","4/14/2025","Larceny","Inside",NA,"Female","25","Black or African American","Not Hispanic or Latino","1300 PONTIAC AVE","Southern","Curtis Bay",39.231958,-76.592623,"Other/residential","6:00","p.m."
"153","4/14/2025","Larceny from auto","Outside",NA,"Male","24","White","Not Hispanic or Latino","1200 E BELVEDERE AVE","Northeast","Ramblewood",39.360865,-76.592436,"Street","11:00","p.m."
"154","4/14/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"400 E PRATT ST","Central","Inner Harbor",39.286706,-76.609924,"Drug store / med  bldg","8:15","p.m."
"155","4/14/2025","Larceny from auto","Outside",NA,"Female","40","Black or African American","Not Hispanic or Latino","1100 HOMEWOOD AVE","Central","Johnston Square",39.303103,-76.606549,"Street","5:00","a.m."
"156","4/12/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"600 S EXETER ST","Central","Harbor East",39.283642,-76.600328,"Wholesaler/store","3:00","p.m."
"157","4/12/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"2100 W PATAPSCO AVE","Southern","Lakeland",39.251053,-76.644931,"Office building","7:50","p.m."
"158","4/14/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"50 MARKET PL","Central","Downtown",39.288336,-76.606684,"Convenience store","11:00","p.m."
"159","4/14/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Female","36","Black or African American","Not Hispanic or Latino","4600 FOSTER AVE","Southeast","Greektown",39.285044,-76.557106,"Street","8:00","p.m."
"160","4/14/2025","Larceny from auto","Outside",NA,"Male","32","White","Hispanic or Latino","4600 FOSTER AVE","Southeast","Greektown",39.285044,-76.557106,"Street","1:30","p.m."
"161","4/14/2025","Larceny from auto","Outside",NA,"Male","37","Black or African American","Unknown","20 S FRONT ST","Central","Jonestown",39.289259,-76.604991,"Street","11:50","p.m."
"162","4/14/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Male","51","Black or African American","Not Hispanic or Latino","3500 9TH ST","Southern","Fairfield Area",39.236749,-76.596821,"Street","5:19","p.m."
"163","4/14/2025","Larceny","Inside",NA,NA,"None reported","None reported",NA,"20 N HOWARD ST","Central","Downtown",39.29005,-76.619398,"Other/residential","10:00","p.m."
"164","4/14/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"200 MCMECHEN ST","Western","Bolton Hill",39.307284,-76.627853,"Convenience store","9:00","p.m."
"165","4/14/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"1500 62ND ST","Southeast","Pulaski Industrial Area",39.310944,-76.530961,"Convenience store","12:09","p.m."
"166","4/14/2025","Larceny","Inside",NA,"Male","43","Black or African American","Not Hispanic or Latino","300 S POPPLETON ST","Southern","Washington Village/Pigtown",39.284123,-76.631782,"Other/residential","12:00","p.m."
"167","4/13/2025","Larceny from auto","Outside",NA,"Female","35","None reported","Unknown","3400 BOSTON ST","Southeast","Canton Industrial Area",39.276966,-76.568337,"Shed/garage","3:45","p.m."
"168","4/13/2025","Larceny from auto","Inside",NA,"Male","28","Black or African American","Not Hispanic or Latino","4300 CURTIS AVE","Southern","Curtis Bay",39.226459,-76.587012,"Office building","4:34","a.m."
"169","4/11/2025","Larceny","Inside",NA,"Male","29","None reported","Unknown","7 S ELLAMONT ST","Southwest","Carroll-South Hilton",39.285791,-76.670344,"Other/residential","8:14","p.m."
"170","4/11/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"1000 FLEET ST","Central","Harbor East",39.284199,-76.600223,"Specialty store","8:05","p.m."
"171","4/13/2025","Larceny","Inside",NA,"Female","29","Black or African American","Not Hispanic or Latino","4300 ADELLE TER","Southwest","Irvington",39.282368,-76.687564,"Other/residential","3:46","p.m."
"172","4/13/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"5600 THE ALAMEDA","Northeast","Glen Oaks",39.356941,-76.595696,"Grocery/confection","7:12","p.m."
"173","4/13/2025","Larceny","Inside",NA,"Female","33","Black or African American","Not Hispanic or Latino","3800 W GARRISON AVE","Northwest","Langston Hughes",39.343749,-76.679608,"Other/residential","9:50","p.m."
"174","4/13/2025","Larceny from auto","Outside",NA,"Male","30","None reported","Not Hispanic or Latino","900 S EATON ST","Southeast","Brewers Hill",39.282505,-76.564906,"Street","10:00","p.m."
"175","4/13/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"600 HOMESTEAD ST","Northern","Better Waverly",39.327152,-76.608597,"Specialty store","2:53","p.m."
"176","4/14/2025","Larceny","Inside",NA,"Male","46","White","Unknown","1500 RUSSELL ST","Southern","Stadium/Entertainment Area",39.274118,-76.627587,"Race track","3:00","a.m."
"177","4/12/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Female","59","None reported","Unknown","3000 STRANDEN RD","Southern","Lakeland",39.252844,-76.645699,"Street","12:30","a.m."
"178","4/11/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"2600 BOSTON ST","Southeast","Canton",39.280267,-76.579621,"Wholesaler/store","11:27","p.m."
"179","4/11/2025","Larceny","Inside",NA,NA,"None reported","None reported",NA,"3100 WILKENS AVE","Southwest","Gwynns Falls",39.275098,-76.667699,"Restaurant","11:20","p.m."
"180","4/11/2025","Larceny","Inside",NA,"Male","75","Black or African American","Not Hispanic or Latino","6400 HARTWAIT ST","Southeast","Broening Manor",39.27434,-76.536509,"Other/residential","7:00","p.m."
"181","4/9/2025","Larceny","Inside",NA,"Male","20","Asian","East Asian","500 PARK AVE","Central","Mount Vernon",39.295063,-76.618319,"Other/residential","10:02","p.m."
"182","4/9/2025","Larceny from auto","Outside",NA,"Male","33","White","Unknown","5700 YORK RD","Northern","Rosebank",39.359172,-76.610002,"Gas station","9:40","p.m."
"183","4/11/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Male","68","Black or African American","Unknown","300 N MONASTERY AVE","Southwest","Allendale",39.290073,-76.673651,"Street","2:00","p.m."
"184","4/11/2025","Larceny","Inside",NA,"Male","59","White","Unknown","200 NORTHWAY","Northern","Guilford",39.342713,-76.614513,"Other/residential","6:49","a.m."
"185","4/11/2025","Larceny from auto","Outside",NA,"Male","40","Black or African American","Not Hispanic or Latino","2800 KIRK AVE","Eastern","Coldstream Homestead Montebello",39.324131,-76.596149,"Street","4:15","p.m."
"186","4/7/2025","Larceny","Inside",NA,"Male","46","Asian","Not Hispanic or Latino","200 E MOUNT ROYAL AVE","Central","Mid-Town Belvedere",39.305496,-76.61282,"Other/residential","2:55","p.m."
"187","4/8/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"4100 PULASKI HWY","Southeast","Kresson",39.297025,-76.562986,"Wholesaler/store","12:40","a.m."
"188","4/8/2025","Larceny","Inside",NA,"Female","25","Black or African American","Unknown","3900 CLARKS LN","Northwest","Glen",39.359291,-76.703639,"Other/residential","12:30","a.m."
"189","4/10/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"6300 YORK RD","Northern","Lake Walker",39.370541,-76.609735,"Convenience store","1:00","p.m."
"190","4/11/2025","Larceny from auto","Outside",NA,"Female","60","Black or African American","Not Hispanic or Latino","2800 PRESBURY ST","Northwest","Northwest Community Action",39.30719,-76.664866,"Street","2:45","a.m."
"191","4/10/2025","Larceny","Inside",NA,"Female","60","Black or African American","Not Hispanic or Latino","2100 PARK AVE","Western","Reservoir Hill",39.313955,-76.629335,"Other/residential","5:50","p.m."
"192","4/10/2025","Larceny from auto","Outside",NA,"Female","24","Black or African American","Unknown","1400 MCCULLOH ST","Western","Madison Park",39.303618,-76.629001,"Street","3:00","p.m."
"193","4/13/2025","Larceny","Outside",NA,"Female","58","Black or African American","Unknown","300 SCOTT ST","Southern","Barre Circle",39.284377,-76.628827,"Street","8:10","p.m."
"194","4/11/2025","Larceny from auto","Outside",NA,"Male","53","White","Not Hispanic or Latino","1400 PORTER ST","Southern","Locust Point",39.270276,-76.597597,"Shed/garage","1:00","a.m."
"195","4/10/2025","Larceny from auto","Outside",NA,NA,"None reported","None reported",NA,"600 N ROBINSON ST","Southeast","Ellwood Park/Monument",39.298472,-76.572986,"Street","8:30","p.m."
"196","4/10/2025","Larceny","Inside",NA,"Female","31","White","Hispanic or Latino","300 W PRATT ST","Central","Downtown West",39.286373,-76.619307,"Restaurant","2:30","p.m."
"197","4/10/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"2300 E NORTHERN PKWY","Northeast","Hamilton Hills",39.368166,-76.566863,"Office building","4:50","p.m."
"198","4/11/2025","Larceny","Outside",NA,"Female","21","None reported","Unknown","5600 WINNER AVE","Northwest","Glen",39.354988,-76.679567,"Street","7:20","p.m."
"199","4/11/2025","Larceny from auto","Outside",NA,"Female","38","White","Hispanic or Latino","1700 W LOMBARD ST","Southwest","Union Square",39.286211,-76.644509,"Street","10:00","p.m."
"200","4/11/2025","Larceny from auto","Outside",NA,"Female","29","White","Not Hispanic or Latino","2300 FLAX TER","Northern","Coldspring",39.346913,-76.657781,"Shed/garage","8:36","a.m."
"201","4/11/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"600 E PRATT ST","Central","Inner Harbor",39.28679,-76.60772,"Wholesaler/store","3:41","p.m."
"202","4/7/2025","Larceny","Inside",NA,NA,"None reported","None reported",NA,"1500 HARLEM AVE","Western","Harlem Park",39.296592,-76.642892,"School","6:50","p.m."
"203","4/7/2025","Larceny","Inside",NA,"Female","33","White","Not Hispanic or Latino","1300 S CHARLES ST","Southern","South Baltimore",39.273753,-76.613955,"Other/residential","3:32","p.m."
"204","4/10/2025","Larceny","Outside",NA,"Male","33","White","Not Hispanic or Latino","1 S POTOMAC ST","Southeast","Patterson Park Neighborhood",39.292224,-76.574688,"Street","4:55","p.m."
"205","4/10/2025","Larceny","Outside",NA,"Male","24","None reported","Hispanic or Latino","3700 EASTERN AVE","Southeast","Highlandtown",39.286713,-76.566015,"Street","2:32","p.m."
"206","4/10/2025","Larceny from auto","Outside",NA,"Male","38","Black or African American","Unknown","1100 SHIELDS PL","Western","Upton",39.297888,-76.630447,"Street","5:30","a.m."
"207","4/10/2025","Larceny","Inside",NA,"Male","26","Native Hawaiian or other Pacific Islander","Unknown","5900 YALE AVE","Southwest","Yale Heights",39.27594,-76.687644,"Other/residential","8:01","p.m."
"208","4/8/2025","Larceny from auto","Inside",NA,"Male","64","Black or African American","Not Hispanic or Latino","6400 HILLTOP AVE","Northeast","Rosemont East",39.356672,-76.542477,"Other/residential","10:00","p.m."
"209","4/8/2025","Larceny","Inside",NA,"Male","28","Black or African American","Unknown","400 FALLSWAY","Central","Penn-Fallsway",39.293393,-76.609322,"Unknown","3:00","p.m."
"210","4/8/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Female","47","Black or African American","Not Hispanic or Latino","1600 MCHENRY ST","Southwest","Mount Clare",39.284336,-76.642586,"Street","3:00","p.m."
"211","4/8/2025","Larceny from auto","Inside",NA,"Male","35","Black or African American","Not Hispanic or Latino","6100 FAIRDEL AVE","Northeast","Hamilton",39.349911,-76.54072,"Other/residential","8:00","p.m."
"212","4/11/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"600 PRESIDENT ST","Central","Harbor East",39.283868,-76.602159,"Restaurant","2:54","a.m."
"213","4/10/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"2200 E MONUMENT ST","Southeast","Care",39.298643,-76.585673,"Wholesaler/store","11:04","p.m."
"214","4/10/2025","Larceny","Inside",NA,"Female","66","White","Not Hispanic or Latino","5600 SINCLAIR LN","Northeast","Frankford",39.32565,-76.536536,"Other/residential","4:24","p.m."
"215","4/7/2025","Larceny","Outside",NA,"Male","24","White","Unknown","300 SAINT PAUL PL","Central","Downtown",39.292367,-76.614104,"Shed/garage","10:22","p.m."
"216","4/8/2025","Larceny","Inside",NA,NA,"None reported","None reported",NA,"1500 S CATON AVE","Southern","Violetville",39.261788,-76.665634,"Office building","2:30","a.m."
"217","4/7/2025","Larceny","Inside",NA,"Female","37","Black or African American","Not Hispanic or Latino","1300 GITTINGS AVE","Northeast","Idlewood",39.37007,-76.588365,"Other/residential","10:00","p.m."
"218","4/7/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Male","65","White","Unknown","2600 FREDERICK AVE","Southwest","Shipley Hill",39.281869,-76.658377,"Street","2:00","p.m."
"219","4/7/2025","Larceny from auto","Outside",NA,"Female","32","Black or African American","Unknown","3700 FLOWERTON RD","Southwest","Edgewood",39.298636,-76.679223,"Street","10:00","p.m."
"220","4/10/2025","Larceny","Inside",NA,"Female","26","Black or African American","Unknown","5200 ANTHONY AVE","Northeast","Frankford",39.334836,-76.548973,"Other/residential","4:45","p.m."
"221","4/7/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"3700 W BELVEDERE AVE","Northwest","Arlington",39.346163,-76.680588,"Convenience store","3:00","p.m."
"222","4/8/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Female","34","Black or African American","Unknown","800 N WOLFE ST","Southeast","Middle East",39.299615,-76.591038,"Street","2:00","a.m."
"223","4/9/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"2000 GWYNNS FALLS PKWY","Western","Mondawmin",39.315906,-76.652202,"Grocery/confection","3:45","p.m."
"224","4/9/2025","Larceny","Inside",NA,"Female","73","Black or African American","Unknown","2200 WHITTIER AVE","Western","Auchentoroly-Parkwood",39.3158,-76.648596,"Other/residential","5:15","p.m."
"225","4/7/2025","Larceny","Outside",NA,"Male","74","White","Not Hispanic or Latino","500 W UNIVERSITY PKWY","Northern","Roland Park",39.336777,-76.62465,"Street","2:00","p.m."
"226","4/7/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Male","39","Black or African American","Not Hispanic or Latino","2900 W COLD SPRING LN","Northern","Towanda-Grantley",39.338169,-76.669979,"Street","8:10","p.m."
"227","4/8/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"6500 REISTERSTOWN RD","Northwest","Reisterstown Station",39.356619,-76.703212,"Wholesaler/store","1:00","a.m."
"228","4/9/2025","Larceny","Inside",NA,"Female","24","White","Not Hispanic or Latino","100 E HEATH ST","Southern","Riverside",39.270681,-76.611494,"School","6:15","p.m."
"229","4/9/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"700 S CAROLINE ST","Central","Fells Point",39.283335,-76.596684,"Wholesaler/store","5:38","p.m."
"230","4/13/2025","Larceny","Outside",NA,"Unknown","17","Black or African American","Not Hispanic or Latino","1700 THAMES ST","Central","Fells Point",39.281885,-76.592801,"Street","5:15","a.m."
"231","4/14/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"6600 BELAIR RD","Northeast","Cedmont",39.354416,-76.530981,"Wholesaler/store","12:19","a.m."
"232","4/7/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"3200 WASHINGTON BLVD","Southern","Morrell Park",39.258016,-76.663134,"Liquor store","3:00","p.m."
"233","4/7/2025","Larceny","Inside",NA,"Male","32","Black or African American","Not Hispanic or Latino","3000 E MADISON ST","Southeast","Madison-Eastend",39.300138,-76.574668,"Public building","1:45","p.m."
"234","4/7/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"2300 E NORTHERN PKWY","Northeast","Hamilton Hills",39.368166,-76.566863,"Convenience store","7:50","p.m."
"235","4/13/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Wholesaler/store","9:00","p.m."
"236","4/13/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"1700 WASHINGTON BLVD","Southern","Carroll - Camden Industrial Area",39.27561,-76.641683,"Convenience store","8:45","p.m."
